289.132698413	69.3
290.040453515	69.4
290.915555556	70.1
291.967709751	70.2
293.035827664	70.3
294.051723356	70.4
295.799002268	71.1
296.533333333	71.2
297.424399093	71.3
298.538956916	71.4
299.607074830	72.1
300.637460317	72.2
301.441451247	72.3
302.300589569	72.4
303.293242630	73.1
304.645804989	73.2
305.760362812	73.3
306.503401361	73.4
307.734058957	74.1
308.856961451	74.2
310.001995465	74.3
310.938412698	74.4
311.983310658	75.1
312.726349206	75.2
313.771247166	75.3
314.630385488	75.4
315.768163265	76.1
316.696961451	76.2
318.206258503	76.3
319.692335601	77.1
320.940408163	77.2
321.826598639	77.3
322.966349206	77.4
324.258684807	78.1
325.528163265	78.2
326.913741497	78.3
327.788480726	78.4
329.517482993	79.1
330.628934240	79.2
333.206349206	80.1
333.601088435	80.2
334.854965986	80.3
335.452154195	80.4
336.294603175	81.1
336.902675737	81.2
337.626122449	81.3
338.273015873	81.4
339.080997732	82.1
339.691972789	82.2
340.241995465	82.3
341.047074830	82.4
341.961360544	83.1
342.847528345	83.2
343.632108844	83.3
344.166167800	83.4
344.820226757	84.1
345.327709751	84.2
346.212426304	84.3
346.877097506	84.4
347.533061224	85.1
348.207165533	85.2
348.949478458	85.3
349.631564626	85.4
350.505215420	86.1
351.062494331	86.2
351.782312925	86.3
352.403083900	86.4
353.082630385	87.1
353.570249433	87.2
354.313287982	87.3
354.986666667	87.4
355.836009070	88.1
356.356643991	88.2
357.174217687	88.3
357.533197279	88.4
358.101065760	89.1
358.957278912	89.2
359.468117914	89.3
360.538775510	89.4
360.721995465	90.1
361.374693878	90.2
362.417052154	90.3
362.927891156	90.4
363.810249433	91.1
364.460408163	91.2
365.249886621	91.3
366.196825397	91.4
367.317732426	92.1
368.046643991	92.2
369.397278912	92.3
370.335056689	92.4
371.147755102	93.1
372.288435374	93.2
373.230294785	93.3
373.926870748	93.4
374.723628118	94.1
375.443446712	94.2
376.093605442	94.3
376.937505669	94.4
377.655147392	95.1
378.531700680	95.2
379.116553288	95.3
379.692698413	95.4
380.595374150	96.1
381.125079365	96.2
381.428412698	96.3
382.502312925	96.4
383.182947846	97.1
383.907120181	97.2
384.468027211	97.3
385.195827664	97.4
385.903310658	98.1
386.608095238	98.2
387.123083900	98.3
387.750022676	98.4
388.376961451	99.1
389.073560091	99.2
389.677278912	99.3
390.188117914	99.4
390.883265306	100.1
391.541768707	100.2
392.161814059	100.3
392.602993197	100.4
393.330975057	101.1
393.798820862	101.2
394.344489796	101.3
394.855328798	101.4
395.417324263	102.1
396.033741497	102.2
396.364625850	102.3
396.991564626	102.4
397.306122449	103.1
397.873922902	103.2
398.431201814	103.3
398.988480726	103.4
399.509501134	104.1
399.963718821	104.2
400.545668934	104.3
401.065215420	104.4
401.531791383	105.1
402.007074830	105.2
402.541133787	105.3
402.982312925	105.4
403.307392290	106.1
404.305850340	106.2
404.844920635	106.3
405.165578231	106.4
406.043378685	107.1
407.092244898	107.2
407.510204082	107.3
408.189160998	107.4
408.787301587	108.1
408.833741497	108.2
409.424671202	108.3
410.900317460	108.4
411.062857143	109.1
411.527256236	109.2
413.500952381	109.3
414.600907029	109.4
415.915827664	110.1
417.056371882	110.2
417.564444444	110.3
418.611791383	110.4
419.073741497	111.1
419.998185941	111.2
420.908117914	111.3
421.707029478	111.4
422.905034014	112.1
423.787392290	112.2
424.391111111	112.3
424.948390023	112.4
425.830748299	113.1
426.620226757	113.2
427.340045351	113.3
428.454603175	113.4
429.267301587	114.1
430.149659864	114.2
431.032018141	114.3
431.850136054	114.4
432.866394558	115.1
434.144036281	115.2
434.631088435	115.3
434.956190476	115.4
436.233287982	116.1
437.346371882	116.2
438.299863946	116.3
439.066122449	116.4
440.111020408	117.1
440.993378685	117.2
442.011609977	117.3
442.932426304	117.4
443.836734694	118.1
444.917551020	118.2
445.597392290	118.3
446.241088435	118.4
447.147120181	119.1
448.075464853	119.2
448.841723356	119.3
450.281360544	119.4
450.843628118	120.1
451.628117914	120.2
452.603356009	120.3
453.639274376	120.4
454.251972789	121.1
455.598730159	121.2
456.250340136	121.3
456.922267574	121.4
457.987482993	122.1
458.671950113	122.2
459.644081633	122.3
460.505963719	122.4
461.008979592	123.1
461.933424036	123.2
462.730748299	123.3
463.535600907	123.4
464.341043084	124.1
465.258231293	124.2
466.094149660	124.3
466.894875283	124.4
468.021405896	125.1
468.688616780	125.2
469.610158730	125.3
470.465306122	125.4
471.341859410	126.1
472.225691610	126.2
473.152290249	126.3
473.919274376	126.4
474.856417234	127.1
475.985850340	127.2
477.053968254	127.3
478.052426304	127.4
479.118344671	128.1
480.144058957	128.2
481.233560091	128.3
482.278458050	128.4
483.137596372	129.1
484.432834467	129.2
486.574149660	129.3
486.852789116	129.4
488.670566893	130.1
490.776961451	130.2
491.405170068	130.3
492.768072562	130.4
494.151111111	131.1
495.467392290	131.2
496.666122449	131.3
498.091247166	131.4
499.403174603	132.1
500.273922902	132.2
501.430566893	132.3
502.758458050	132.4
503.919455782	133.1
505.083356009	133.2
506.218208617	133.3
507.263129252	133.4
508.540226757	134.1
509.701224490	134.2
510.955102041	134.3
512.001451247	134.4
513.365623583	135.1
514.716734694	135.2
516.473378685	135.3
517.061950113	135.4
518.733083900	136.1
519.774331066	136.2
520.741972789	136.3
521.520181406	136.4
522.750839002	137.1
523.586757370	137.2
524.683900227	137.3
525.653333333	137.4
526.744671202	138.1
527.690907029	138.2
528.487596372	138.3
529.554285714	138.4
530.546961451	139.1
531.411882086	139.2
532.404512472	139.3
533.385578231	139.4
534.964535147	140.1
535.521836735	140.2
536.543492063	140.3
537.530340136	140.4
538.517188209	141.1
539.451791383	141.2
540.467664399	141.3
541.779614512	141.4
542.696439909	142.1
543.944829932	142.2
544.763356009	142.3
545.756009070	142.4
546.690612245	143.1
547.642630385	143.2
548.896507937	143.3
549.593106576	143.4
550.521904762	144.1
551.711904762	144.2
552.495600907	144.3
553.633378685	144.4
554.283537415	145.1
555.299387755	145.2
556.187573696	145.3
557.348571429	145.4
558.323809524	146.1
559.448526077	146.2
559.577687075	146.3
559.821496599	146.4
560.409251701	147.1
561.443990930	147.2
562.520816327	147.3
563.583129252	147.4
565.328979592	148.1
566.404353741	148.2
567.715555556	148.3
568.751746032	148.4
569.980952381	149.1
571.232653061	149.2
572.431746032	149.3
573.498412698	149.4
574.570158730	150.1
575.863945578	150.2
577.030748299	150.3
578.142040816	150.4
579.342585034	151.1
580.550748299	151.2
581.681632653	151.3
582.765714286	151.4
583.832380952	152.1
585.064489796	152.2
586.074920635	152.3
587.040000000	152.4
588.224217687	153.1
589.310476190	153.2
590.420317460	153.3
591.423129252	153.4
592.632925170	154.1
593.601269841	154.2
594.754285714	154.3
595.550476190	154.4
596.960000000	155.1
598.048253968	155.2
599.098412698	155.3
600.139863946	155.4
601.230476190	156.1
602.405079365	156.2
603.440000000	156.3
604.506666667	156.4
605.705941043	157.1
606.641269841	157.2
607.789206349	157.3
608.653968254	157.4
609.828571429	158.1
610.906666667	158.2
611.997097506	158.3
613.113106576	158.4
614.339410431	159.1
615.260226757	159.2
616.380952381	159.3
617.572063492	159.4
618.919546485	160.1
619.769977324	160.2
620.781496599	160.3
621.645714286	160.4
622.766802721	161.1
623.733333333	161.2
624.637460317	161.3
625.458866213	161.4
626.416507937	162.1
627.361269841	162.2
628.340317460	162.3
629.105850340	162.4
630.271201814	163.1
631.224671202	163.2
632.153469388	163.3
632.876190476	163.4
634.028480726	164.1
634.971791383	164.2
635.801904762	164.3
636.647981859	164.4
637.601269841	165.1
638.492698413	165.2
639.241904762	165.3
640.146394558	165.4
641.045260771	166.1
641.970793651	166.2
642.824126984	166.3
643.533968254	166.4
644.445714286	167.1
645.333696145	167.2
646.274285714	167.3
647.144126984	167.4
647.921269841	168.1
648.593015873	168.2
649.246984127	168.3
649.932063492	168.4
650.753015873	169.1
651.477188209	169.2
652.222222222	169.3
652.896507937	169.4
653.650793651	170.1
654.377142857	170.2
654.982857143	170.3
655.644467120	170.4
656.334603175	171.1
656.998820862	171.2
657.631746032	171.3
658.260317460	171.4
658.994285714	172.1
659.646258503	172.2
660.234013605	172.3
660.871088435	172.4
661.420952381	173.1
662.040634921	173.2
662.659773243	173.3
663.209251701	173.4
663.842176871	174.1
664.403265306	174.2
664.967619048	174.3
665.469931973	174.4
665.986938776	175.1
666.640544218	175.2
667.236462585	175.3
667.797006803	175.4
668.341224490	176.1
668.831564626	176.2
669.461224490	176.3
669.990204082	176.4
670.514829932	177.1
671.086258503	177.2
671.588027211	177.3
672.182857143	177.4
672.718367347	178.1
673.290929705	178.2
673.863401361	178.3
674.470748299	178.4
675.008435374	179.1
675.574421769	179.2
676.162176871	179.3
676.701315193	179.4
677.401541950	180.1
677.977369615	180.2
678.551655329	180.3
679.034920635	180.4
679.701768707	181.1
680.217687075	181.2
680.809070295	181.3
681.520181406	181.4
682.036825397	182.1
682.656689342	182.2
683.275283447	182.3
683.756009070	182.4
684.413605442	183.1
684.887981859	183.2
685.505668934	183.3
685.985487528	183.4
686.616780045	184.1
687.383219955	184.2
688.057369615	184.3
688.732879819	184.4
689.505306122	185.1
690.272653061	185.2
691.113922902	185.3
691.956825397	185.4
692.956009070	186.1
693.632290249	186.2
694.442811791	186.3
695.301224490	186.4
696.172698413	187.1
697.098412698	187.2
697.875736961	187.3
698.718185941	187.4
699.605623583	188.1
700.405714286	188.2
701.305306122	188.3
702.013061224	188.4
702.853061224	189.1
703.790204082	189.2
704.575011338	189.3
705.360816327	189.4
706.244897959	190.1
706.994104308	190.2
707.723718821	190.3
708.454421769	190.4
709.048253968	191.1
709.871111111	191.2
710.448253968	191.3
711.152380952	191.4
711.812698413	192.1
712.391746032	192.2
713.090793651	192.3
713.767619048	192.4
714.410793651	193.1
714.996825397	193.2
715.622222222	193.3
716.224126984	193.4
716.879365079	194.1
717.446349206	194.2
718.031746032	194.3
718.652879819	194.4
719.266031746	195.1
719.837460317	195.2
720.443809524	195.3
720.982222222	195.4
721.846984127	196.1
722.753650794	196.2
723.563900227	196.3
724.454603175	196.4
725.791746032	197.1
726.630476190	197.2
727.405759637	197.3
728.182222222	197.4
729.048888889	198.1
729.666213152	198.2
730.320181406	198.3
730.933333333	198.4
731.670748299	199.1
732.240362812	199.2
732.835374150	199.3
733.386848073	199.4
733.958276644	200.1
734.534240363	200.2
735.174467120	200.3
735.814149660	200.4
736.334149660	201.1
736.941496599	201.2
737.651700680	201.3
738.318367347	201.4
739.231746032	202.1
739.850113379	202.2
740.468775510	202.3
741.086916100	202.4
741.705668934	203.1
742.323832200	203.2
742.942539683	203.3
743.563151927	203.4
744.183219955	204.1
744.856235828	204.2
745.525102041	204.3
746.195011338	204.4
746.880272109	205.1
747.564444444	205.2
748.265714286	205.3
748.966893424	205.4
749.673469388	206.1
750.303673469	206.2
751.113469388	206.3
751.860408163	206.4
752.659863946	207.1
753.266938776	207.2
753.942040816	207.3
754.761632653	207.4
755.474965986	208.1
756.188571429	208.2
756.884263039	208.3
757.578412698	208.4
758.437188209	209.1
759.160090703	209.2
759.834013605	209.3
760.743401361	209.4
761.362721088	210.1
762.183401361	210.2
762.841723356	210.3
763.607755102	210.4
764.374149660	211.1
765.139229025	211.2
765.967301587	211.3
766.794920635	211.4
767.360000000	212.1
768.001451247	212.2
768.655782313	212.3
769.223401361	212.4
769.889523810	213.1
770.710929705	213.2
771.382312925	213.3
772.044625850	213.4
772.725986395	214.1
773.447981859	214.2
774.035736961	214.3
774.703310658	214.4
775.304126984	215.1
775.886984127	215.2
776.440000000	215.3
777.106666667	215.4
777.693333333	216.1
778.494603175	216.2
779.290975057	216.3
780.086984127	216.4
780.904489796	217.1
781.635374150	217.2
782.171428571	217.3
782.882539683	217.4
783.648798186	218.1
784.197369615	218.2
784.946734694	218.3
785.496235828	218.4
786.247256236	219.1
786.857324263	219.2
787.464126984	219.3
788.124444444	219.4
788.895419501	220.1
789.640272109	220.2
790.332517007	220.3
791.194557823	220.4
792.352108844	221.1
793.102222222	221.2
793.860680272	221.3
794.787845805	221.4
795.559183673	222.1
796.487981859	222.2
797.441451247	222.3
798.228027211	222.4
799.211247166	223.1
800.012335601	223.2
800.794920635	223.3
801.577505669	223.4
802.331428571	224.1
803.130612245	224.2
803.920000000	224.3
804.666122449	224.4
805.354285714	225.1
805.927346939	225.2
806.715102041	225.3
807.431836735	225.4
808.146122449	226.1
808.897959184	226.2
809.608027211	226.3
810.317551020	226.4
811.100408163	227.1
811.804489796	227.2
812.507755102	227.3
813.204217687	227.4
813.902040816	228.1
814.455873016	228.2
815.156825397	228.3
815.843265306	228.4
816.473469388	229.1
817.285260771	229.2
818.025850340	229.3
818.654875283	229.4
819.381405896	230.1
820.126530612	230.2
820.760544218	230.3
821.413605442	230.4
822.204535147	231.1
822.862131519	231.2
823.557823129	231.3
824.205170068	231.4
824.941496599	232.1
825.498412698	232.2
826.136507937	232.3
826.730158730	232.4
827.417687075	233.1
827.994557823	233.2
828.679818594	233.3
829.332879819	233.4
830.151473923	234.1
831.361451247	234.2
832.171337868	234.3
832.979591837	234.4
834.184489796	235.1
835.217959184	235.2
836.097959184	235.3
837.216870748	235.4
838.243990930	236.1
839.487709751	236.2
840.511564626	236.3
841.512925170	236.4
842.809614512	237.1
843.994557823	237.2
845.344353741	237.3
846.695328798	237.4
848.009070295	238.1
849.398639456	238.2
850.581678005	238.3
851.765986395	238.4
853.248072562	239.1
854.389841270	239.2
855.432380952	239.3
856.560000000	239.4
857.616507937	240.1
858.673015873	240.2
859.710793651	240.3
860.747755102	240.4
862.089795918	241.1
863.383219955	241.2
864.261224490	241.3
865.528979592	241.4
866.795827664	242.1
868.442448980	242.2
869.974058957	242.3
871.579591837	242.4
875.860680272	243.1
876.945714286	243.2
877.980408163	243.3
879.185260771	243.4
880.389931973	244.1
881.593832200	244.2
882.796553288	244.3
884.129523810	244.4
885.416575964	245.1
886.704308390	245.2
887.991836735	245.3
889.280000000	245.4
890.697324263	246.1
891.679637188	246.2
892.645873016	246.3
893.612698413	246.4
894.909387755	247.1
896.036643991	247.2
896.995918367	247.3
897.778684807	247.4
899.092970522	248.1
900.143673469	248.2
901.020408163	248.3
902.050793651	248.4
903.284353741	249.1
904.354693878	249.2
905.424036281	249.3
906.239274376	249.4
907.713469388	250.1
908.880000000	250.2
909.866938776	250.3
910.939047619	250.4
912.011904762	251.1
913.083492063	251.2
914.155102041	251.3
915.279591837	251.4
916.404535147	252.1
917.589115646	252.2
918.813605442	252.3
919.826213152	252.4
921.734421769	253.1
923.642993197	253.2
924.914285714	253.3
926.064761905	253.4
928.727619048	254.1
929.822222222	254.2
930.733968254	254.3
931.622857143	254.4
932.454603175	255.1
933.344761905	255.2
934.081269841	255.3
934.897777778	255.4
935.878095238	256.1
936.822494331	256.2
937.723174603	256.3
938.526984127	256.4
939.645714286	257.1
940.455873016	257.2
941.140317460	257.3
942.256507937	257.4
943.404444444	258.1
944.345759637	258.2
945.071746032	258.3
945.974603175	258.4
947.043628118	259.1
947.937596372	259.2
948.622222222	259.3
949.996190476	259.4
951.196190476	260.1
952.054784580	260.2
952.810158730	260.3
953.583492063	260.4
954.500317460	261.1
955.500952381	261.2
956.392380952	261.3
957.423492063	261.4
958.631292517	262.1
959.401904762	262.2
960.370793651	262.3
961.102222222	262.4
962.010158730	263.1
962.773333333	263.2
963.494603175	263.3
964.576507937	263.4
965.638095238	264.1
966.732698413	264.2
967.398639456	264.3
968.365170068	264.4
969.363809524	265.1
970.217142857	265.2
971.247619048	265.3
972.279365079	265.4
973.487256236	266.1
974.694240363	266.2
976.047891156	266.3
977.294149660	266.4
978.936961451	267.1
980.154195011	267.2
981.271655329	267.3
982.263945578	267.4
983.466666667	268.1
984.662857143	268.2
985.601814059	268.3
986.741950113	268.4
988.107029478	269.1
989.169160998	269.2
990.380045351	269.3
991.421315193	269.4
992.558730159	270.1
993.518367347	270.2
994.632199546	270.3
995.655328798	270.4
997.036734694	271.1
997.995464853	271.2
999.003174603	271.3
1000.107029478	271.4
1001.103854875	272.1
1002.165986395	272.2
1003.239002268	272.3
1004.311111111	272.4
1005.601814059	273.1
1006.670294785	273.2
1007.738775510	273.3
1008.654875283	273.4
1009.919274376	274.1
1010.838095238	274.2
1011.865759637	274.3
1013.090068027	274.4
1014.099773243	275.1
1015.217233560	275.2
1016.070748299	275.3
1016.919501134	275.4
1017.766893424	276.1
1018.730158730	276.2
1019.612244898	276.3
1020.448571429	276.4
1021.353061224	277.1
1022.124988662	277.2
1023.015238095	277.3
1023.883174603	277.4
1024.602539683	278.1
1025.513015873	278.2
1026.251428571	278.3
1027.035555556	278.4
1027.733333333	279.1
1028.507936508	279.2
1029.293333333	279.3
1030.017777778	279.4
1030.744965986	280.1
1031.429659864	280.2
1032.055873016	280.3
1032.718367347	280.4
1033.447619048	281.1
1034.044807256	281.2
1034.783492063	281.3
1035.398095238	281.4
1036.138956916	282.1
1036.863129252	282.2
1037.529251701	282.3
1038.098866213	282.4
1038.751201814	283.1
1039.321541950	283.2
1040.074739229	283.3
1040.721995465	283.4
1041.288707483	284.1
1042.006349206	284.2
1042.708752834	284.3
1043.452517007	284.4
1044.167256236	285.1
1044.750657596	285.2
1045.422585034	285.3
1046.184444444	285.4
1046.854965986	286.1
1047.511655329	286.2
1048.058775510	286.3
1048.915736961	286.4
1049.525986395	287.1
1050.071655329	287.2
1050.706031746	287.3
1051.208888889	287.4
1051.885714286	288.1
1052.599365079	288.2
1053.205079365	288.3
1053.763809524	288.4
1054.462222222	289.1
1055.209795918	289.2
1055.715374150	289.3
1056.348843537	289.4
1056.996462585	290.1
1057.676190476	290.2
1058.336870748	290.3
1058.977414966	290.4
1059.744761905	291.1
1060.534421769	291.2
1061.170068027	291.3
1061.746666667	291.4
1062.496507937	292.1
1062.972698413	292.2
1063.716825397	292.3
1064.316190476	292.4
1064.925079365	293.1
1065.498412698	293.2
1066.032380952	293.3
1066.535238095	293.4
1067.038730159	294.1
1067.624761905	294.2
1068.184761905	294.3
1068.872925170	294.4
1069.410158730	295.1
1069.842539683	295.2
1070.519727891	295.3
1071.196825397	295.4
1072.008253968	296.1
1072.767346939	296.2
1073.330045351	296.3
1073.893877551	296.4
1074.514285714	297.1
1074.995804989	297.2
1075.477551020	297.3
1075.987936508	297.4
1076.514285714	298.1
1077.135873016	298.2
1077.677687075	298.3
1078.217777778	298.4
1078.789387755	299.1
1079.328163265	299.2
1079.895170068	299.3
1080.463673469	299.4
1081.040000000	300.1
1081.585396825	300.2
1082.110612245	300.3
1082.636825397	300.4
1083.184126984	301.1
1083.779591837	301.2
1084.271201814	301.3
1084.757369615	301.4
1085.256235828	302.1
1085.800453515	302.2
1086.325623583	302.3
1086.869841270	302.4
1087.365986395	303.1
1087.912018141	303.2
1088.520634921	303.3
1089.122902494	303.4
1089.910204082	304.1
1090.611337868	304.2
1091.583945578	304.3
1092.557823129	304.4
1093.515102041	305.1
1094.432653061	305.2
1095.492244898	305.3
1096.448526077	305.4
1097.404081633	306.1
1098.156916100	306.2
1099.029478458	306.3
1099.851247166	306.4
1100.868934240	307.1
1101.885714286	307.2
1102.949659864	307.3
1104.400000000	307.4
1105.642630385	308.1
1107.292517007	308.2
1108.514693878	308.3
1109.737142857	308.4
1111.357551020	309.1
1112.440816327	309.2
1113.404081633	309.3
1114.368163265	309.4
1115.253061224	310.1
1116.122448980	310.2
1116.758639456	310.3
1117.325170068	310.4
1117.976326531	311.1
1118.547755102	311.2
1119.075918367	311.3
1119.625306122	311.4
1120.158367347	312.1
1120.651428571	312.2
1121.203265306	312.3
1121.774693878	312.4
1122.204897959	313.1
1122.718367347	313.2
1123.200000000	313.3
1123.648979592	313.4
1124.118367347	314.1
1124.626122449	314.2
1125.142040816	314.3
1125.751814059	314.4
1126.360997732	315.1
1126.970294785	315.2
1127.580158730	315.3
1128.189569161	315.4
1128.800000000	316.1
1129.415170068	316.2
1130.030204082	316.3
1130.645736961	316.4
1131.261678005	317.1
1131.952108844	317.2
1132.583469388	317.3
1133.215782313	317.4
1133.913650794	318.1
1134.676099773	318.2
1135.438639456	318.3
1136.200997732	318.4
1136.962539683	319.1
1137.645714286	319.2
1138.438027211	319.3
1139.231020408	319.4
1139.988027211	320.1
1140.721088435	320.2
1141.454331066	320.3
1142.188843537	320.4
1143.153197279	321.1
1143.944126984	321.2
1144.683945578	321.3
1145.422222222	321.4
1146.151836735	322.1
1146.880000000	322.2
1147.657142857	322.3
1148.357551020	322.4
1149.394285714	323.1
1150.132244898	323.2
1150.933333333	323.3
1151.735510204	323.4
1152.658866213	324.1
1153.368526077	324.2
1154.208798186	324.3
1155.044716553	324.4
1155.924172336	325.1
1156.642539683	325.2
1157.585850340	325.3
1158.355011338	325.4
1159.173514739	326.1
1159.926712018	326.2
1160.817777778	326.3
1161.579682540	326.4
1162.771156463	327.1
1163.444535147	327.2
1164.314875283	327.3
1165.186031746	327.4
1166.108299320	328.1
1166.912653061	328.2
1167.710839002	328.3
1168.509387755	328.4
1169.430204082	329.1
1170.278095238	329.2
1171.036734694	329.3
1171.912925170	329.4
1172.793469388	330.1
1175.588571429	330.2
1176.413061224	330.3
1177.239002268	330.4
1177.988594104	331.1
1179.162947846	331.2
1179.766371882	331.3
1180.572154195	331.4
1181.259863946	332.1
1181.802811791	332.2
1182.939455782	332.3
1183.822902494	332.4
1184.682086168	333.1
1185.471564626	333.2
1186.402585034	333.3
1187.162222222	333.4
1188.025759637	334.1
1188.374058957	334.2
1189.168526077	334.3
1190.508049887	334.4
1191.494217687	335.1
1192.460770975	335.2
1192.762630385	335.3
1193.728435374	335.4
1194.689886621	336.1
1195.456145125	336.2
1196.733242630	336.3
1197.146099773	336.4
1198.080000000	337.1
1198.915918367	337.2
1199.821496599	337.3
1200.616235828	337.4
1201.795192744	338.1
1202.491791383	338.2
1203.014988662	338.3
1203.861768707	338.4
1204.906666667	339.1
1205.672925170	339.2
1206.392743764	339.3
1207.605827664	339.4
1208.250340136	340.1
1208.598639456	340.2
1208.923718821	340.3
1210.572335601	340.4
1211.416984127	341.1
1212.429931973	341.2
1213.352222222	341.3
1213.776689342	341.4
1214.984126984	342.1
1215.806643991	342.2
1216.563083900	342.3
1217.306122449	342.4
