0.0,147.1
1.0347392290000244,147.2
2.1115646260000176,147.3
3.1738775510000323,147.4
4.9197278909999795,148.1
5.995102040000006,148.2
7.30630385500001,148.3
8.342494331000012,148.4
9.571700679999935,149.1
10.823401359999934,149.2
12.022494330999962,149.3
13.089160997000022,149.4
14.160907028999986,150.1
15.454693876999954,150.2
16.62149659800002,150.3
17.732789114999946,150.4
18.93333333299995,151.1
20.141496598000003,151.2
21.272380951999935,151.3
22.35646258500003,151.4
23.423129250999978,152.1
24.65523809499996,152.2
25.665668933999996,152.3
26.630748298999947,152.4
27.814965985999947,153.1
28.901224489000015,153.2
30.011065758999962,153.3
31.01387755099995,153.4
32.223673469000005,154.1
33.19201813999996,154.2
34.34503401300003,154.3
35.141224489000024,154.4
36.55074829900002,155.1
37.63900226700002,155.2
38.68916099699993,155.3
39.730612244999975,155.4
40.821224488999974,156.1
41.99582766399999,156.2
43.03074829900004,156.3
44.097414965999974,156.4
45.296689342000036,157.1
46.23201814000004,157.2
47.379954647999966,157.3
48.24471655299999,157.4
49.419319728000005,158.1
50.49741496599995,158.2
51.58784580500003,158.3
52.703854874999934,158.4
53.93015873000002,159.1
54.85097505600004,159.2
55.971700680000026,159.3
57.16281179099997,159.4
58.51029478399994,160.1
59.36072562300001,160.2
60.37224489799996,160.3
61.23646258500003,160.4
62.35755101999996,161.1
63.324081632,161.2
64.22820861599996,161.3
65.04961451199995,161.4
66.00725623599999,162.1
66.95201813999995,162.2
67.93106575900003,162.3
68.69659863899994,162.4
69.86195011300003,163.1
70.81541950099995,163.2
71.74421768699995,163.3
72.46693877500002,163.4
73.61922902499998,164.1
74.56253968199997,164.2
75.39265306100003,164.3
76.23873015799995,164.4
77.19201813999996,165.1
78.08344671199995,165.2
78.83265306099997,165.3
79.73714285699998,165.4
80.63600907,166.1
81.56154194999999,166.2
82.41487528300001,166.3
83.12471655299998,166.4
84.03646258499998,167.1
84.92444444399996,167.2
85.86503401300001,167.3
86.73487528299995,167.4
87.51201814000001,168.1
88.183764172,168.2
88.837732426,168.3
89.52281179099998,168.4
90.34376417199996,169.1
91.067936508,169.2
91.81297052100001,169.3
92.48725623600001,169.4
93.24154194999994,170.1
93.96789115599995,170.2
94.57360544200003,170.3
95.23521541899993,170.4
95.92535147399997,171.1
96.58956916099999,171.2
97.22249433100001,171.3
97.851065759,171.4
98.58503401299993,172.1
99.237006802,172.2
99.82476190399996,172.3
100.46183673400003,172.4
101.01170067999999,173.1
101.63138321999998,173.2
102.250521542,173.3
102.79999999999995,173.4
103.43292516999998,174.1
103.99401360499996,174.2
104.55836734699994,174.3
105.06068027200001,174.4
105.57768707499997,175.1
106.23129251699993,175.2
106.82721088400001,175.3
107.38775510200003,175.4
107.93197278899993,176.1
108.42231292500003,176.2
109.05197278899993,176.3
109.58095238099997,176.4
110.10557823099998,177.1
110.67700680199994,177.2
111.17877551000004,177.3
111.77360544199996,177.4
112.30911564600001,178.1
112.88167800400004,178.2
113.45414965999998,178.3
114.06149659799996,178.4
114.59918367299997,179.1
115.16517006799995,179.2
115.75292517000003,179.3
116.29206349200001,179.4
116.992290249,180.1
117.56811791400003,180.2
118.14240362800001,180.3
118.62566893400003,180.4
119.29251700600003,181.1
119.80843537399994,181.2
120.39981859399995,181.3
121.11092970499999,181.4
121.62757369600001,182.1
122.24743764100003,182.2
122.86603174599998,182.3
123.34675736899999,182.4
124.00435374099993,183.1
124.47873015799996,183.2
125.09641723300001,183.3
125.576235827,183.4
126.20752834400002,184.1
126.97396825399994,184.2
127.64811791399995,184.3
128.323628118,184.4
129.09605442099996,185.1
129.86340136,185.2
130.704671201,185.3
131.54757369599997,185.4
132.54675736900003,186.1
133.22303854799998,186.2
134.03356009000004,186.3
134.89197278899996,186.4
135.76344671200002,187.1
136.68916099699993,187.2
137.46648526,187.3
138.30893423999999,187.4
139.196371882,188.1
139.99646258500002,188.2
140.89605442100003,188.3
141.603809523,188.4
142.44380952300003,189.1
143.38095238099993,189.2
144.16575963699995,189.3
144.95156462599994,189.4
145.835646258,190.1
146.58485260700002,190.2
147.31446712000002,190.3
148.04517006799995,190.4
148.63900226700002,191.1
149.46185941,191.2
150.039002267,191.3
150.74312925100003,191.4
151.403446712,192.1
151.982494331,192.2
152.68154195,192.3
153.358367347,192.4
154.00154194999993,193.1
154.58757369599994,193.2
155.212970521,193.3
155.814875283,193.4
156.47011337799995,194.1
157.03709750500002,194.2
157.62249433099998,194.3
158.24362811799995,194.4
158.85678004499994,195.1
159.428208616,195.2
160.034557823,195.3
160.572970521,195.4
161.43773242600003,196.1
162.344399093,196.2
163.15464852599996,196.3
164.04535147399997,196.4
165.38249433099998,197.1
166.22122448899995,197.2
166.99650793599994,197.3
167.77297052099993,197.4
168.63963718799994,198.1
169.25696145099994,198.2
169.91092970499994,198.3
170.52408163199993,198.4
171.261496598,199.1
171.83111111099993,199.2
172.426122449,199.3
172.977596372,199.4
173.54902494299995,200.1
174.12498866199996,200.2
174.76521541900001,200.3
175.40489795899998,200.4
175.92489795899996,201.1
176.53224489799993,201.2
177.24244897899996,201.3
177.90911564600003,201.4
178.82249433100003,202.1
179.44086167800003,202.2
180.05952380899998,202.3
180.67766439900004,202.4
181.29641723299994,203.1
181.91458049899995,203.2
182.53328798199993,203.3
183.15390022600002,203.4
183.773968254,204.1
184.44698412699995,204.2
185.11585033999995,204.3
185.78575963699996,204.4
186.47102040799996,205.1
187.15519274299993,205.2
187.85646258500003,205.3
188.55764172299996,205.4
189.26421768699993,206.1
189.89442176800003,206.2
